VendorNumber,VendorName,Brand,Description,ListPrice,ActualPaidPrice,TotalQtyPurchased,TotalSpend,TotalQtySold,TotalRevenue,PriceVariance,SellThroughRate,AllocatedFreight,RemainingStock,UnsoldInventoryValue,FreightPerUnit,NetProfit,NetProfitMargin,GrossProfit,SalesToPurchaseRatio,StockTurnover,SalesEfficiency,ProfitPerUnit,VendorDependency%,OrderSize,DeadStockRisk,UnitCost,VendorCategory,Contribution%,CumulativeContribution,RecommendedAction
7239,REMY COINTREAU USA INC,4698,Metaxa 5 Star,21.990000000000002,10.379999999999999,50,519.0,111,1868.89,-11.610000000000003,2.22,2.6265392873976356,-61,-633.18,0.05253078574795271,1347.2634607126024,72.08896514576045,1349.89,3.6009441233140658,2.22,3.6009441233140658,12.13750865506849,0.00016943201348168402,Small,False,10.38,B,1.022115267452281,86.1651438460512,Increase Strategic Procurement
7239,REMY COINTREAU USA INC,4702,Metaxa Amphora,25.99,16.66,2177,36268.82,2154,51872.46,-9.329999999999998,0.9894350022967386,183.54813224962066,23,383.18,0.0843124172023981,15420.09186775038,29.726933844568737,15603.64,1.4302218820463417,0.9894350022967386,1.4302218820463417,7.1588170230967405,0.011840268206560253,Large,False,16.66,B,1.022115267452281,86.1651438460512,Maintain Current Strategy
7239,REMY COINTREAU USA INC,4722,Remy Martin VSOP Cognac,34.99,27.77,19910,552900.7000000001,18637,665392.63,-7.220000000000002,0.9360622802611753,2798.1029105581006,1273,35351.21,0.1405375645684631,109693.82708944184,16.485578911422845,112491.92999999993,1.203457745667531,0.9360622802611753,1.203457745667531,5.885809255214994,0.18049918854803956,Large,True,27.770000000000003,B,1.022115267452281,86.1651438460512,Liquidate Excess Inventory
7239,REMY COINTREAU USA INC,4732,Remy Martin VSOP Cognac,94.99,69.76,1484,103523.84,1525,134109.75,-25.22999999999999,1.0276280323450135,523.9102754186259,-41,-2860.1600000000003,0.3530392691500175,30061.99972458138,22.415968805087907,30585.910000000003,1.295447985700685,1.0276280323450135,1.295447985700685,19.712786704643527,0.033796247889317343,Medium,False,69.75999999999999,B,1.022115267452281,86.1651438460512,Optimize Freight & Logistics
7239,REMY COINTREAU USA INC,4737,St Remy VSOP Authentic Brndy,10.99,7.91,7852,62109.32,7846,90567.54000000001,-3.08,0.9992358634742741,314.32094237678564,6,47.46,0.04003068547844952,28143.899057623225,31.075039752237082,28458.22000000001,1.4581956459996666,0.9992358634742741,1.4581956459996666,3.587037861027686,0.02027612166392722,Large,False,7.91,B,1.022115267452281,86.1651438460512,Maintain Current Strategy
7239,REMY COINTREAU USA INC,4897,Remy Martin VSOP Cognac,4.49,3.2799999999999994,4273,14015.44,3658,16424.420000000002,-1.2100000000000009,0.8560730166159607,70.92890903692548,615,2017.1999999999996,0.016599323434805868,2338.0510909630757,14.235212512606688,2408.9800000000014,1.171880440428556,0.8560730166159607,1.171880440428556,0.6391610418160404,0.004575460922989853,Large,True,3.2800000000000002,B,1.022115267452281,86.1651438460512,Liquidate Excess Inventory
7239,REMY COINTREAU USA INC,5107,St Remy XO Napoleon Brandy,13.99,10.14,2874,29142.36,2822,42971.78,-3.8499999999999996,0.9819067501739736,147.4827619797406,52,527.28,0.051316201106381555,13681.937238020259,31.839354194823347,13829.419999999998,1.474547016782443,0.9819067501739736,1.474547016782443,4.848312274280744,0.00951377405088264,Large,False,10.14,B,1.022115267452281,86.1651438460512,Maintain Current Strategy
7239,REMY COINTREAU USA INC,5124,Cointreau Liqueur,66.99,51.53000000000001,4269,219981.57,4150,279734.5,-15.459999999999987,0.9721246193487937,1113.2759847946304,119,6132.070000000001,0.26078144408400805,58639.654015205364,20.962610623718334,59752.92999999999,1.2716269822058275,0.9721246193487937,1.2716269822058275,14.130037112097678,0.07181487540262431,Large,False,51.53,B,1.022115267452281,86.1651438460512,Optimize Freight & Logistics
7239,REMY COINTREAU USA INC,5188,Cointreau Noir Liqueur,36.99,23.7,582,13793.4,683,22169.17,-13.290000000000003,1.1735395189003437,69.80521581269855,-101,-2393.7,0.11994023335515215,8305.9647841873,37.466286668320464,8375.769999999999,1.6072302695492047,1.1735395189003437,1.6072302695492047,12.161002612280086,0.004502974055410907,Medium,False,23.7,B,1.022115267452281,86.1651438460512,Optimize Freight & Logistics
7239,REMY COINTREAU USA INC,5233,Cointreau Liqueur,18.99,14.5,10071,146029.5,9825,198561.75,-4.489999999999998,0.9755734286565386,739.0216163179829,246,3567.0,0.07338115542825766,51793.22838368202,26.08419213855741,52532.25,1.3597372448717553,0.9755734286565386,1.3597372448717553,5.271575408008348,0.0476725861516832,Large,False,14.5,B,1.022115267452281,86.1651438460512,Maintain Current Strategy
7239,REMY COINTREAU USA INC,5242,Cointreau Liqueur,29.99,22.05,25361,559210.05,24770,763368.2999999999,-7.939999999999998,0.9766965025038444,2830.033075592671,591,13031.550000000001,0.11158996394435043,201328.2169244072,26.373667458343135,204158.24999999988,1.3650832992003628,0.9766965025038444,1.3650832992003628,8.127905406718094,0.18255893011694257,Large,False,22.05,B,1.022115267452281,86.1651438460512,Optimize Freight & Logistics
7239,REMY COINTREAU USA INC,6186,Rene Junot White,11.990000000000002,7.84,665,5213.6,672,8612.28,-4.150000000000002,1.0105263157894737,26.384827030397528,-7,-54.879999999999995,0.039676431624657935,3372.295172969603,39.15682226970794,3398.6800000000003,1.6518873714899494,1.0105263157894737,1.6518873714899494,5.018296388347624,0.0017020245577805547,Medium,False,7.840000000000001,B,1.022115267452281,86.1651438460512,Increase Strategic Procurement
7239,REMY COINTREAU USA INC,6322,Rene Junot Red,11.99,8.16,1506,12288.960000000001,1498,18972.02,-3.83,0.9946879150066401,62.19159198700974,8,65.28,0.04129587781341948,6620.86840801299,34.89806782837562,6683.0599999999995,1.5438263286722391,0.9946879150066401,1.5438263286722391,4.419805345803064,0.004011836678990127,Large,False,8.16,B,1.022115267452281,86.1651438460512,Maintain Current Strategy
7239,REMY COINTREAU USA INC,8166,Mount Gay Eclipse,19.99,15.14,10955,165858.7,10608,217855.91999999998,-4.849999999999998,0.9683249657690552,839.3726237123282,347,5253.58,0.07662004780578076,51157.847376287646,23.48242240848339,51997.21999999997,1.3135031204272067,0.9683249657690552,1.3135031204272067,4.8225723393936315,0.05414599902592406,Large,False,15.14,B,1.022115267452281,86.1651438460512,Maintain Current Strategy
7239,REMY COINTREAU USA INC,8280,Piper Sonoma Brut,12.99,8.9,5134,45692.6,5117,72035.83,-4.09,0.9966887417218543,231.23970913939348,17,151.3,0.04504084712493056,26111.99029086061,36.24861446152645,26343.230000000003,1.576531648450734,0.9966887417218543,1.576531648450734,5.10298813579453,0.014916742233551434,Large,False,8.9,B,1.022115267452281,86.1651438460512,Maintain Current Strategy
7239,REMY COINTREAU USA INC,8637,Metaxa Ouzo,18.99,13.48,2494,33619.119999999995,2482,45723.17999999999,-5.509999999999998,0.9951884522854851,170.13861172974106,12,161.76,0.06821917070158022,11933.921388270257,26.100374882653085,12104.059999999998,1.3600350038906432,0.9951884522854851,1.3600350038906432,4.8081875053465986,0.010975250853723221,Large,False,13.479999999999999,B,1.022115267452281,86.1651438460512,Maintain Current Strategy
7239,REMY COINTREAU USA INC,9439,Cointreau VAP,28.99,21.47,17,364.99,100,3251.0,-7.52,5.882352941176471,1.8471302013627422,-83,-1782.01,0.10865471772722013,2884.1628697986375,88.7161756320713,2886.01,8.907093345023151,5.882352941176471,8.907093345023151,28.841628697986376,0.0001191541244714448,Small,False,21.47,B,1.022115267452281,86.1651438460512,Optimize Freight & Logistics
7239,REMY COINTREAU USA INC,10916,Piper Sonoma Bl de Bl Sonoma,13.99,9.39,952,8939.28,928,13274.72,-4.6,0.9747899159663865,45.23963414460104,24,225.36,0.04752062410147168,4290.200365855398,32.318575200496866,4335.439999999999,1.4849876052657482,0.9747899159663865,1.4849876052657482,4.6230607390683165,0.0029183048352149294,Medium,False,9.39,B,1.022115267452281,86.1651438460512,Maintain Current Strategy
7240,"PREMIUM PORT WINES, INC.",8265,Cockburns Fine Ruby Port,9.99,6.89,6126,42208.14000000001,6058,60519.42,-3.1000000000000005,0.9888997714658831,212.7331717779934,68,468.52,0.03472627681651867,18098.546828222,29.905354063574965,18311.27999999999,1.4338329052168608,0.9888997714658831,1.4338329052168608,2.987544870951139,0.01377921029964703,Large,False,6.8900000000000015,C,0.01950940752476959,99.70941978436079,Reduce Procurement Dependency
7240,"PREMIUM PORT WINES, INC.",20855,Cockburns Special RSV,12.99,8.6,2041,17552.6,1966,25538.34,-4.390000000000001,0.9632533072023518,88.4668282220066,75,645.0,0.043344844792751885,7897.273171777995,30.923204764984707,7985.740000000002,1.4549605186695989,0.9632533072023518,1.4549605186695989,4.016924298971514,0.005730197225122556,Large,False,8.6,C,0.01950940752476959,99.70941978436079,Reduce Procurement Dependency
7245,PROXIMO SPIRITS INC.,75,Three Olives Tomato Vodka,14.99,10.94,10,109.4,21,314.79,-4.050000000000001,2.1,0.5622050767090414,-11,-120.33999999999999,0.05622050767090414,204.82779492329098,65.06807551805679,205.39000000000001,2.877422303473492,2.1,2.877422303473492,9.753704520156713,3.5714570857218176e-05,Small,False,10.940000000000001,B,2.393299448775346,74.19158535488644,Increase Strategic Procurement
7245,PROXIMO SPIRITS INC.,77,Three Olives Espresso Vodka,12.99,10.39,10932,113583.48000000001,10429,143416.71,-2.5999999999999996,0.9539882912550312,583.703922178061,503,5226.17,0.05339406532913109,29249.52607782192,20.394782503253577,29833.22999999998,1.2626546571737367,0.9539882912550312,1.2626546571737367,2.804633817031539,0.037080303881804604,Large,False,10.39,B,2.393299448775346,74.19158535488644,Maintain Current Strategy
7245,PROXIMO SPIRITS INC.,79,Three Olives Loopy Vodka,14.99,9.62,5779,55593.979999999996,5686,78923.14,-5.370000000000001,0.9839072503893407,285.69668912669937,93,894.66,0.04943704605064879,23043.463310873303,29.19734733168663,23329.160000000003,1.4196346438948966,0.9839072503893407,1.4196346438948966,4.052666779963648,0.018149132887977787,Large,False,9.62,B,2.393299448775346,74.19158535488644,Maintain Current Strategy
7245,PROXIMO SPIRITS INC.,168,Three Olives Strawberry,12.99,8.95,2929,26214.55,2631,33554.69,-4.040000000000001,0.898258791396381,134.71620743732174,298,2667.1,0.0459939253797616,7205.423792562681,21.473671169552397,7340.140000000003,1.2800025176857892,0.898258791396381,1.2800025176857892,2.738663547154193,0.008557965296755838,Large,True,8.95,B,2.393299448775346,74.19158535488644,Liquidate Excess Inventory
7245,PROXIMO SPIRITS INC.,175,1800 Anejo Tequila,36.99,26.8,735,19698.0,722,30316.780000000002,-10.190000000000001,0.9823129251700681,101.22774772408314,13,348.40000000000003,0.13772482683548729,10517.55225227592,34.69218120221184,10618.780000000002,1.539079094324297,0.9823129251700681,1.539079094324297,14.567246886808753,0.006430581505900216,Medium,False,26.8,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,274,Old Bushmills,25.99,18.56,54,1002.24,58,1507.4199999999998,-7.43,1.0740740740740742,5.150497404761149,-4,-74.24,0.0953795815696509,500.0295025952387,33.17121323819763,505.17999999999984,1.5040509259259258,1.0740740740740742,1.5040509259259258,8.621198320607563,0.0003271898674217399,Small,False,18.56,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,276,Bushmills Black Bush,36.99,26.8,19,509.20000000000005,14,517.86,-10.190000000000001,0.7368421052631579,2.6167717098742584,5,134.0,0.13772482683548729,6.043228290125709,1.166961783131678,8.659999999999968,1.0170070699135898,0.7368421052631579,1.0170070699135898,0.4316591635804078,0.00016623271920014162,Small,False,26.8,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,415,Jose Cuervo Especial,20.99,13.04,14539,189588.56,14561,289524.39,-7.949999999999999,1.0015131714698398,974.2929699996041,-22,-286.88,0.06701237843040127,98961.53703000041,34.180725509861325,99935.83000000002,1.527119516072067,1.0015131714698398,1.527119516072067,6.796342080214299,0.061892815903454836,Large,False,13.04,B,2.393299448775346,74.19158535488644,Increase Strategic Procurement
7245,PROXIMO SPIRITS INC.,503,Jose Cuervo Tropina,19.49,13.92,18,250.56,18,350.82,-5.5699999999999985,1.0,1.2876243511902872,0,0.0,0.07153468617723818,98.9723756488097,28.211725571178867,100.25999999999999,1.4001436781609196,1.0,1.4001436781609196,5.498465313822761,8.179746685543497e-05,Small,False,13.92,B,2.393299448775346,74.19158535488644,Maintain Current Strategy
7245,PROXIMO SPIRITS INC.,585,1800 Reposado Gold Tequila,29.99,22.55,580,13079.000000000002,553,16584.47,-7.439999999999998,0.9534482758620689,67.21279888736338,27,608.85,0.11588413601269548,3438.257201112636,20.73178823991744,3505.4699999999993,1.2680227846165608,0.9534482758620689,1.2680227846165608,6.217463293151241,0.004269752031458469,Medium,False,22.550000000000004,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,925,Hangar One Vodka,27.99,22.21,54,1199.34,54,1511.46,-5.779999999999998,1.0,6.163391560331094,0,0.0,0.11413688074687212,305.956608439669,20.24245487407335,312.1200000000001,1.260243133723548,1.0,1.260243133723548,5.66586311925313,0.0003915348575127609,Small,False,22.209999999999997,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,926,Hangar One Kaffir Lime Vodk,27.99,20.58,2,41.16,6,167.94,-7.41,3.0,0.2115206668861439,-4,-82.32,0.10576033344307195,126.56847933311386,75.3652967328295,126.78,4.080174927113703,3.0,4.080174927113703,21.094746555518977,1.343703598247806e-05,Small,False,20.58,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,927,Hangar One Mandarin Blossom,27.99,21.05,14,294.7,14,391.86,-6.939999999999998,1.0,1.514459196582765,0,0.0,0.10817565689876893,95.64554080341726,24.408089828871855,97.16000000000003,1.3296912114014252,1.0,1.3296912114014252,6.831824343101233,9.620734946638204e-05,Small,False,21.05,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,928,Hangar One Citron,27.99,20.14,1,20.14,1,27.99,-7.849999999999998,1.0,0.1034991795696535,0,0.0,0.1034991795696535,7.746500820430344,27.675958629618954,7.849999999999998,1.3897715988083414,1.0,1.3897715988083414,7.746500820430344,6.57487620716978e-06,Small,False,20.14,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,956,Jose Cuervo Tradicional,29.99,22.89,102,2334.78,131,3928.69,-7.099999999999998,1.2843137254901962,11.99840191040892,-29,-663.8100000000001,0.11763139127851882,1581.9115980895908,40.26562538885967,1593.9099999999999,1.6826810234797283,1.2843137254901962,1.6826810234797283,12.075661054119013,0.0007622090104754649,Medium,False,22.89,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,957,Hangar One Blueberry Vodka,27.99,21.37,1,21.37,6,167.94,-6.619999999999997,6.0,0.10982013244307326,-5,-106.85000000000001,0.10982013244307326,146.46017986755692,87.20982485861433,146.57,7.858680393074403,6.0,7.858680393074403,24.410029977926154,6.9764202853633666e-06,Small,False,21.37,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,1038,1800 Silver w/ Shot Glasses,26.99,16.41,1356,22251.96,1410,31476.899999999998,-10.579999999999998,1.0398230088495575,114.35251260261902,-54,-886.14,0.08433076150635621,9110.587487397379,28.94372535858798,9224.939999999999,1.4145675257370587,1.0398230088495575,1.4145675257370587,6.461409565530056,0.007264343712358176,Medium,False,16.41,B,2.393299448775346,74.19158535488644,Maintain Current Strategy
7245,PROXIMO SPIRITS INC.,1039,Three Olives Vodka w/Flask,14.99,10.31,34,350.53999999999996,356,4549.44,-4.68,10.470588235294118,1.8014201790638698,-322,-3319.82,0.05298294644305499,4197.098579820936,92.25527932714655,4198.9,12.978376219546984,10.470588235294118,12.978376219546984,11.789602752306,0.00011443679769917054,Small,False,10.309999999999999,B,2.393299448775346,74.19158535488644,Increase Strategic Procurement
7245,PROXIMO SPIRITS INC.,1070,Three Olives Vodka w3 50mls,12.99,9.62,2638,25377.56,1850,26077.5,-3.370000000000001,0.7012888551933283,130.41492748161153,788,7580.5599999999995,0.049437046050648796,569.5250725183871,2.183971134189961,699.9399999999987,1.0275810598024395,0.7012888551933283,1.0275810598024395,0.3078513905504795,0.008284722713010107,Large,True,9.620000000000001,B,2.393299448775346,74.19158535488644,Liquidate Excess Inventory
7245,PROXIMO SPIRITS INC.,1464,Tin Cup Whiskey,25.99,19.22,3101,59601.219999999994,2800,73331.0,-6.77,0.9029345372460497,306.28983968969334,301,5785.219999999999,0.09877131237977857,13423.490160310314,18.30534175220618,13729.780000000006,1.2303607208040375,0.9029345372460497,1.2303607208040375,4.7941036286822545,0.019457330848872474,Large,True,19.22,B,2.393299448775346,74.19158535488644,Liquidate Excess Inventory
7245,PROXIMO SPIRITS INC.,1875,Bushmills Black Bush,31.989999999999995,20.71,4043,83730.53,4054,112926.45999999999,-11.279999999999994,1.0027207519168935,430.29002780199903,-11,-227.81,0.10642840163294559,28765.639972197994,25.472896230164302,29195.929999999993,1.3486891818312865,1.0027207519168935,1.3486891818312865,7.095619134730635,0.027334551614236126,Large,False,20.71,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,1995,Jose Cuervo R Rolling Stones,99.99,73.52,42,3087.84,42,4199.58,-26.47,1.0,15.868366764764593,0,0.0,0.37781825630391885,1095.871633235235,26.094791222818355,1111.7399999999998,1.3600380848748639,1.0,1.3600380848748639,26.092181743696074,0.001008051923909987,Small,False,73.52000000000001,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,2716,Stranahans Diamond Peak,69.99,50.72,122,6187.84,113,7908.869999999999,-19.269999999999996,0.9262295081967213,31.79922360021275,9,456.48,0.2606493737722356,1689.230776399786,21.358686846537953,1721.0299999999988,1.2781309794694107,0.9262295081967213,1.2781309794694107,14.948944923891911,0.0020200735843978876,Medium,False,50.72,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,2832,Bushmills 21 Year Old Irish,103.99,74.81,35,2618.35,30,3119.7,-29.179999999999993,0.8571428571428571,13.455664191966349,5,374.05,0.3844475483418957,487.8943358080336,15.639142731930429,501.3499999999999,1.191475547577673,0.8571428571428571,1.191475547577673,16.263144526934454,0.0008547828757220951,Small,False,74.81,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,2852,Bushmills 10 Yr Irish Whisky,40.99,30.140000000000004,1062,32008.68,1008,41317.92,-10.849999999999998,0.9491525423728814,164.49216082957182,54,1627.5600000000002,0.15488904032916367,9144.747839170426,22.132643267546932,9309.239999999998,1.2908348610439417,0.9491525423728814,1.2908348610439417,9.072170475367486,0.01044950886568576,Medium,False,30.14,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,2859,Bushmills Irish Honey,17.99,12.94,117,1513.98,784,16814.16,-5.049999999999999,6.700854700854701,7.780322139268322,-667,-8630.98,0.06649847982280617,15292.399677860732,90.94953109677041,15300.18,11.105932707169183,6.700854700854701,11.105932707169183,19.505611834006036,0.0004942517914662813,Medium,False,12.94,B,2.393299448775346,74.19158535488644,Increase Strategic Procurement
7245,PROXIMO SPIRITS INC.,2877,Bushmills 16 Yr Old Irish W,65.99,49.25,34,1674.5,31,2045.6899999999998,-16.739999999999995,0.9117647058823529,8.60523218417998,3,147.75,0.25309506424058764,362.5847678158199,17.72432615967326,371.1899999999998,1.2216721409375932,0.9117647058823529,1.2216721409375932,11.696282832768382,0.0005466549259635451,Small,False,49.25,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,2902,Stranahan's Colorado Whiskey,49.99,37.0,344,12728.0,787,38865.130000000005,-12.990000000000002,2.2877906976744184,65.40901477470456,-443,-16391.0,0.19014248481018767,26071.7209852253,67.08255185361607,26137.130000000005,3.053514299182904,2.2877906976744184,3.053514299182904,33.1279809215061,0.004155165062803226,Medium,False,37.0,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,2951,Old Bushmills Irish Whiskey,39.99,28.78,3087,88843.86,3135,129456.65000000001,-11.21,1.0155490767735667,456.56735947374165,-48,-1381.44,0.14790001926587032,40156.22264052627,31.01904972863601,40612.79000000001,1.457125455827786,1.0155490767735667,1.457125455827786,12.809002437169465,0.0290038421681789,Large,False,28.78,B,2.393299448775346,74.19158535488644,Optimize Freight & Logistics
7245,PROXIMO SPIRITS INC.,2952,Old Bushmills,18.99,14.61,5875,85833.75,5782,132962.18,-4.379999999999999,0.9841702127659574,441.0984460966607,93,1358.73,0.07508058656964438,46687.331553903336,35.11324164052014,47128.42999999999,1.54906642200766,0.9841702127659574,1.54906642200766,8.074599023504554,0.028021165871259145,Large,False,14.61,B,2.393299448775346,74.19158535488644,Maintain Current Strategy
7245,PROXIMO SPIRITS INC.,3058,Three Olives Vodka,0.9899999999999999,0.71,121,85.91,489,484.11,-0.2799999999999999,4.041322314049586,0.44149029378495197,-368,-261.28,0.003648680113925223,397.7585097062151,82.1628368978569,398.20000000000005,5.635083226632522,4.041322314049586,5.635083226632522,0.8134120852887834,2.8046058339521143e-05,Medium,False,0.71,B,2.393299448775346,74.19158535488644,Increase Strategic Procurement
7245,PROXIMO SPIRITS INC.,3065,Three Olives Grape Vodka,0.99,0.71,1,0.71,86,85.14,-0.28,86.0,0.003648680113925223,-85,-60.349999999999994,0.003648680113925223,84.42635131988608,99.16179389227871,84.43,119.91549295774648,86.0,119.91549295774648,0.9817017595335591,2.31785606111745e-07,Small,False,0.71,B,2.393299448775346,74.19158535488644,Increase Strategic Procurement
7245,PROXIMO SPIRITS INC.,3096,Three Olives Loopy Vodka,0.99,0.72,10,7.2,19,18.810000000000002,-0.27,1.9,0.03700069974684734,-9,-6.4799999999999995,0.003700069974684734,11.572999300253155,61.525780437284176,11.610000000000003,2.6125000000000003,1.9,2.6125000000000003,0.6091052263291135,2.350501921133189e-06,Small,False,0.72,B,2.393299448775346,74.19158535488644,Increase Strategic Procurement
7245,PROXIMO SPIRITS INC.,3098,Three Olives Elvis Presley,10.99,8.52,8,68.16,8,119.92,-2.4700000000000006,1.0,0.3502732909368214,0,0.0,0.04378416136710268,51.409726709063186,42.870018936843884,51.760000000000005,1.7593896713615025,1.0,1.7593896713615025,6.426215838632898,2.2251418186727516e-05,Small,False,8.52,B,2.393299448775346,74.19158535488644,Maintain Current Strategy
7245,PROXIMO SPIRITS INC.,3137,Three Olives Blueberry Vodka,0.99,0.76,13996,10636.960000000001,17118,16946.82,-0.22999999999999998,1.2230637324949987,54.66318933044795,-3122,-2372.7200000000003,0.003905629417722774,6255.196810669551,36.910740839104626,6309.859999999999,1.5932014410132216,1.2230637324949987,1.5932014410132216,0.3654163343071358,0.0034725270715301225,Large,False,0.7600000000000001,B,2.393299448775346,74.19158535488644,Increase Strategic Procurement
7245,PROXIMO SPIRITS INC.,3152,Three Olives Jacked Apple,10.99,7.91,2,15.82,61,670.39,-3.08,30.5,0.08129875972154511,-59,-466.69,0.04064937986077256,654.4887012402784,97.628052512758,654.5699999999999,42.376106194690266,30.5,42.376106194690266,10.729322971152104,5.164575054489867e-06,Small,False,7.91,B,2.393299448775346,74.19158535488644,Increase Strategic Procurement
7245,PROXIMO SPIRITS INC.,3163,Three Olives Dude Vodka,12.99,8.82,19,167.57999999999998,61,914.39,-4.17,3.210526315789474,0.8611912866078716,-42,-370.44,0.04532585718988798,745.948808713392,81.57884586592067,746.81,5.456438715837212,3.210526315789474,5.456438715837212,12.22866899530151,5.4707932214374965e-05,Small,False,8.819999999999999,B,2.393299448775346,74.19158535488644,Increase Strategic Procurement
7245,PROXIMO SPIRITS INC.,3183,Jose Cuervo Tradicional Slvr,18.49,13.7,3446,47210.200000000004,3451,66976.48999999999,-4.789999999999999,1.0014509576320372,242.61256044286276,-5,-68.5,0.07040410924052895,19523.677439557123,29.15004569447746,19766.289999999986,1.4186868515702111,1.0014509576320372,1.4186868515702111,5.657397113751702,0.015412175805150287,Large,False,13.700000000000001,B,2.393299448775346,74.19158535488644,Maintain Current Strategy
7245,PROXIMO SPIRITS INC.,3187,Three Olives Cake Vodka,10.99,8.72,16,139.52,16,239.84,-2.2699999999999996,1.0,0.7169913373166861,0,0.0,0.04481195858229288,99.60300866268331,41.52893956916416,100.32,1.7190366972477062,1.0,1.7190366972477062,6.225188041417707,4.554750389395868e-05,Small,False,8.72,B,2.393299448775346,74.19158535488644,Maintain Current Strategy
7245,PROXIMO SPIRITS INC.,3662,Three Olives Blueberry Vodka,14.99,8.75,1418,12407.5,2145,24990.55,-6.24,1.5126939351198871,63.76196973736226,-727,-6361.25,0.044966128164571406,12519.288030262636,50.0960884424818,12583.05,2.014148700382833,1.5126939351198871,2.014148700382833,5.8364979162063575,0.004050535081452783,Medium,False,8.75,B,2.393299448775346,74.19158535488644,Increase Strategic Procurement
7245,PROXIMO SPIRITS INC.,3711,Three Olives Mango Vodka,14.99,11.36,139,1579.04,107,1603.93,-3.630000000000001,0.7697841726618705,8.114664573369696,32,363.52,0.05837888182280357,16.775335426630406,1.0458894980847298,24.8900000000001,1.0157627419191408,0.7697841726618705,1.0157627419191408,0.156778835762901,0.0005154911879925209,Medium,False,11.36,B,2.393299448775346,74.19158535488644,Maintain Current Strategy
7245,PROXIMO SPIRITS INC.,3725,Three Olives Pomegranate,12.99,9.35,6276,58680.6,6390,87030.1,-3.6400000000000006,1.0181644359464628,301.5587863284513,-114,-1065.8999999999999,0.048049519810142015,28047.941213671555,32.22786278962285,28349.500000000007,1.4831153737351017,1.0181644359464628,1.4831153737351017,4.389349172718553,0.01915678653239558,Large,False,9.35,B,2.393299448775346,74.19158535488644,Maintain Current Strategy
7245,PROXIMO SPIRITS INC.,3729,Three Olives Whipped Cream,14.99,8.59,6,51.54,44,483.56,-6.4,7.333333333333333,0.2648633423545155,-38,-326.42,0.04414389039241925,431.7551366576455,89.28677654430588,432.02,9.382227396197129,7.333333333333333,9.382227396197129,9.812616742219216,1.6825676252111742e-05,Small,False,8.59,B,2.393299448775346,74.19158535488644,Increase Strategic Procurement
7245,PROXIMO SPIRITS INC.,3738,Three Olives Chocolate Vodka,11.99,9.29,117,1086.93,725,9001.75,-2.700000000000001,6.196581196581197,5.58571813553344,-608,-5648.32,0.04774118064558496,7909.2342818644665,87.86329637975356,7914.82,8.28181207621466,6.196581196581197,8.28181207621466,10.909288664640643,0.000354837646269069,Medium,False,9.290000000000001,B,2.393299448775346,74.19158535488644,Increase Strategic Procurement
7245,PROXIMO SPIRITS INC.,3739,Three Olives Orange Vodka,12.99,9.92,188,1864.96,144,2065.56,-3.0700000000000003,0.7659574468085106,9.584003472205612,44,436.48,0.05097874187343411,191.0159965277943,9.247661482977707,200.5999999999999,1.1075626286890872,0.7659574468085106,1.1075626286890872,1.3264999758874605,0.000608832230949521,Medium,False,9.92,B,2.393299448775346,74.19158535488644,Maintain Current Strategy
7245,PROXIMO SPIRITS INC.,3766,Three Olives Grape Vodka,12.99,9.35,12125,113368.75,12201,161089.99,-3.6400000000000006,1.0062680412371134,582.600427697972,-76,-710.6,0.04804951981014202,47138.63957230202,29.262302128333374,47721.23999999999,1.42093822151166,1.0062680412371134,1.42093822151166,3.8635062349235323,0.0370102034265928,Large,False,9.35,B,2.393299448775346,74.19158535488644,Maintain Current Strategy
